,blind_key,base_name,max_slice,max_slice_final,gfp_mean,gfp_median,gfp_loQ,gfp_hiQ,otsu_threshold,mean_blob,min_blob,max_blob,bf_loQ,bf_hiQ,worm_num,moved,remove_slices
186,image105,1116_nHS_016,11,11,186.6903128989183,184.0,163.0,572.8485000003129,679,1175.6632124352332,619.0,2010.0,94.0,215.0,1,0,-1
187,image077,1116_nHS_011,15,15,183.83679254988579,182.0,161.0,518.0,680,1180.1531042796867,636.0,1875.0,94.0,210.0,1,0,-1
188,image018,1116_nHS_007,12,12,185.52024064221646,183.0,162.0,398.0,781,1388.4215962441315,724.0,2287.0,94.0,208.0,1,0,-1
189,image162,1116_nHS_009,12,12,186.55986189028488,184.0,163.0,437.0,747,1312.7492354740061,730.0,2392.0,94.0,214.9696999997832,1,0,-1
190,image172,1218_nHS_009,10,10,183.4463822309191,181.0,160.0,668.8485000003129,610,1031.8177230560416,546.0,1497.0,93.0,220.0,1,0,-1
191,image072,1218_nHS_007,6,6,187.0132293906208,183.0,161.0,399.0,589,992.1395017793594,535.0,1630.0,92.0,265.0,1,0,-1
192,image113,1218_nHS_016,12,12,181.47236572200015,179.0,159.0,455.0,550,921.3255678509028,497.0,1446.0,94.0,215.0,1,0,-1
193,image123,1218_nHS_011,13,13,181.84647681654798,179.0,159.0,561.0,694,1209.8784660766962,675.0,1911.0,93.0,211.0,1,0,-1
194,image201,1218_nHS_018,12,12,182.40381554857566,180.0,160.0,429.8485000003129,642,1104.4191616766468,580.0,1734.0,93.0,215.9696999997832,1,0,-1
195,image175,1218_nHS_006,5,10,182.50815971639008,180.0,159.0,387.0,594,1011.5530546623794,557.0,1743.0,92.0,222.0,1,0,-1
196,image082,1218_nHS_001,12,12,183.53147701600713,180.0,159.0,921.0,658,1137.0370936902486,603.0,1897.0,93.0,222.0,1,0,-1
197,image128,1218_nHS_008,10,10,182.12131630442084,180.0,159.0,443.8485000003129,523,864.626815228781,477.5,1292.5,94.0,223.0,1,0,-1
198,image157,1218_nHS_019,15,15,184.0315221567623,181.0,160.0,422.0,715,1250.052416052416,671.0,1980.0,94.0,217.0,1,0,-1
199,image203,1218_nHS_010,10,10,181.25561792444907,179.0,159.0,387.0,630,1082.1141045958796,580.0,1721.0,94.0,223.0,1,0,-1
200,image047,1218_nHS_017,11,11,184.4681232783526,182.0,161.0,538.8485000003129,866,1553.6992753623188,771.0,2603.0,94.0,216.0,1,0,-1
201,image135,1218_nHS_014,7,7,183.83597791672267,181.0,160.0,646.8485000003129,647,1113.9437729900158,599.0,1693.0,94.0,242.0,1,0,-1
202,image136,1218_nHS_013,11,11,181.72917515242878,179.0,159.0,418.0,624,1069.2970027247957,562.0,1685.0,94.0,210.0,1,0,-1
203,image166,1218_nHS_002,12,12,181.758139770475,179.0,159.0,711.0,610,1042.0769596199525,566.0,1620.0,94.0,213.0,1,0,-1
204,image122,1218_nHS_005,11,11,182.56745918435905,180.0,160.0,340.0,658,1136.347554630593,639.0,1656.0,93.0,219.0,1,0,-1
205,image070,1218_nHS_020,10,10,183.46642420132358,181.0,160.0,501.8485000003129,597,1015.0069808027923,555.0,1539.0,92.0,218.0,1,0,-1
206,image059,1218_nHS_012,10,10,182.92964918284736,181.0,160.0,447.0,557,935.1105590062111,514.0,1362.0,94.0,216.0,1,0,-1
207,image161,1218_nHS_015,12,12,180.29742377511084,179.0,159.0,462.0,531,860.548285220824,507.0,1298.5,94.0,215.0,1,0,-1
208,image042,1218_nHS_004,9,9,185.5306468985152,182.0,161.0,689.0,563,949.2468894356473,539.5,1393.5,93.0,237.0,1,0,-1
209,image146,1218_nHS_003,13,13,182.73713855902312,180.0,160.0,595.0,785,1392.675155279503,735.0,2135.0,94.0,216.0,1,0,-1
