,label,area,intensity_mean,intensity_max,intensity_min,base_name
20,20889,110.0,158.77272727272728,176.0,146.0,1218_nHS_014
21,20937,276.0,158.3768115942029,176.0,141.0,1218_nHS_014
22,21593,200.0,158.65,210.0,144.0,1218_nHS_014
23,22297,271.0,158.47970479704796,192.0,134.0,1218_nHS_014
24,22640,256.0,158.41796875,180.0,141.0,1218_nHS_014
25,22646,121.0,158.7603305785124,183.0,147.0,1218_nHS_014
26,23258,165.0,157.9030303030303,176.0,145.0,1218_nHS_014
27,23419,1475.0,158.80610169491524,218.0,139.0,1218_nHS_014
28,23770,240.0,157.8,186.0,140.0,1218_nHS_014
29,24009,267.0,159.09737827715355,197.0,140.0,1218_nHS_014
30,25080,221.0,158.98190045248867,205.0,139.0,1218_nHS_014
31,25474,120.0,158.975,187.0,145.0,1218_nHS_014
32,25537,104.0,158.93269230769232,179.0,146.0,1218_nHS_014
33,25575,281.0,157.89679715302492,217.0,143.0,1218_nHS_014
34,26137,285.0,158.7017543859649,189.0,144.0,1218_nHS_014
35,26243,500.0,158.216,195.0,138.0,1218_nHS_014
36,26502,141.0,158.9290780141844,187.0,140.0,1218_nHS_014
37,26786,150.0,158.22,186.0,140.0,1218_nHS_014
38,27056,416.0,159.33653846153845,214.0,138.0,1218_nHS_014
39,27095,135.0,158.31851851851852,187.0,141.0,1218_nHS_014
40,27144,133.0,158.42105263157896,179.0,140.0,1218_nHS_014
41,27199,105.0,157.9904761904762,179.0,142.0,1218_nHS_014
42,27264,235.0,159.20851063829787,203.0,143.0,1218_nHS_014
43,27355,142.0,158.56338028169014,180.0,142.0,1218_nHS_014
44,28145,119.0,158.63025210084032,173.0,141.0,1218_nHS_014
45,28176,134.0,158.7910447761194,184.0,142.0,1218_nHS_014
46,28325,102.0,158.31372549019608,180.0,142.0,1218_nHS_014
47,29257,140.0,158.37142857142857,176.0,142.0,1218_nHS_014
48,30311,198.0,159.40404040404042,206.0,142.0,1218_nHS_014
49,33080,143.0,158.1888111888112,186.0,143.0,1218_nHS_014
50,33180,156.0,158.89743589743588,183.0,142.0,1218_nHS_014
51,34746,450.0,158.9711111111111,185.0,138.0,1218_nHS_014
52,35980,149.0,160.26174496644296,187.0,145.0,1218_nHS_014
53,36250,170.0,160.4470588235294,204.0,146.0,1218_nHS_014
54,36604,109.0,159.76146788990826,217.0,142.0,1218_nHS_014
55,36819,164.0,158.40853658536585,179.0,140.0,1218_nHS_014
56,39544,131.0,157.9236641221374,173.0,137.0,1218_nHS_014
57,50066,261.0,158.33333333333334,181.0,144.0,1218_nHS_014
58,50212,102.0,158.4313725490196,191.0,142.0,1218_nHS_014
59,51069,168.0,158.28571428571428,181.0,145.0,1218_nHS_014
60,52015,164.0,157.3658536585366,177.0,141.0,1218_nHS_014
61,52388,151.0,158.26490066225165,181.0,137.0,1218_nHS_014
62,52391,144.0,158.84722222222223,188.0,137.0,1218_nHS_014
63,53102,120.0,158.33333333333334,181.0,140.0,1218_nHS_014
64,53254,192.0,158.65625,183.0,140.0,1218_nHS_014
65,53497,101.0,157.03960396039605,176.0,144.0,1218_nHS_014
66,53897,109.0,158.56880733944953,179.0,143.0,1218_nHS_014
67,54121,110.0,158.88181818181818,197.0,142.0,1218_nHS_014
68,54947,354.0,158.57627118644066,191.0,144.0,1218_nHS_014
69,55086,741.0,158.53846153846155,251.0,138.0,1218_nHS_014
70,56329,160.0,158.3625,191.0,140.0,1218_nHS_014
71,57257,257.0,158.28793774319067,188.0,136.0,1218_nHS_014
72,57333,192.0,157.94791666666666,192.0,140.0,1218_nHS_014
73,57572,132.0,157.1590909090909,171.0,140.0,1218_nHS_014
74,58364,149.0,158.4496644295302,190.0,142.0,1218_nHS_014
75,58540,121.0,158.64462809917356,200.0,146.0,1218_nHS_014
76,59155,124.0,158.7983870967742,192.0,142.0,1218_nHS_014
77,59164,208.0,158.72596153846155,189.0,137.0,1218_nHS_014
78,59563,126.0,157.68253968253967,194.0,137.0,1218_nHS_014
79,60654,370.0,158.65405405405406,212.0,137.0,1218_nHS_014
80,61248,199.0,158.5678391959799,185.0,139.0,1218_nHS_014
81,61431,153.0,158.01307189542484,173.0,137.0,1218_nHS_014
82,61515,101.0,158.17821782178217,184.0,141.0,1218_nHS_014
0,1,955.0,608.0356020942409,912.0,320.0,1218_nHS_013
0,1,2525.0,907.0316831683168,1539.0,441.0,1163_HS_020
0,1,2194.0,1108.4594348222424,1796.0,574.0,1163_HS_012
0,1,2215.0,996.9426636568849,1694.0,497.0,1163_HS_015
0,43,2553.0,317.75479827653743,516.0,200.0,1163_HS_004
0,2,2136.0,662.2724719101124,1091.0,333.0,1163_HS_003
1,3,2173.0,604.1178094799816,935.0,348.0,1163_HS_003
0,1,1814.0,934.0595369349504,1499.0,493.0,1163_HS_013
0,1,2130.0,874.4046948356807,1475.0,469.0,1163_HS_002
0,1,2338.0,943.262617621899,1501.0,509.0,1163_HS_005
0,1,2447.0,790.5913363302002,1222.0,401.0,1163_HS_008
0,1,1824.0,684.7620614035088,1059.0,345.0,1163_HS_001
0,3,2728.0,767.5450879765395,1312.0,394.0,1163_HS_010
0,2,2028.0,957.2948717948718,1493.0,503.0,1163_HS_017
0,1,1663.0,764.7294046903187,1251.0,417.0,1163_HS_007
0,1,2721.0,794.9779492833517,1363.0,419.0,1163_HS_009
0,1,2689.0,894.1245816288583,1464.0,478.0,1163_HS_018
0,1,1756.0,751.2636674259682,1139.0,424.0,1163_HS_016
0,1,2720.0,740.2823529411764,1205.0,386.0,1163_HS_011
1,9,2604.0,724.4293394777266,1152.0,388.0,1163_HS_011
0,1,2785.0,838.929263913824,1369.0,449.0,1182_HS_008
0,163,118.0,251.3050847457627,294.0,197.0,1182_HS_011
0,2,2240.0,748.9848214285714,1301.0,380.0,1182_HS_007
0,1,2407.0,736.0373909430826,1200.0,393.0,1182_HS_009
0,2,272.0,292.58088235294116,398.0,206.0,1182_HS_012
1,4,206.0,284.3592233009709,380.0,213.0,1182_HS_012
2,6,100.0,250.91,322.0,205.0,1182_HS_012
3,13,111.0,256.963963963964,316.0,211.0,1182_HS_012
4,15,140.0,265.17857142857144,341.0,204.0,1182_HS_012
5,22,212.0,283.08490566037733,386.0,198.0,1182_HS_012
6,25,110.0,251.14545454545456,320.0,192.0,1182_HS_012
7,28,122.0,256.55737704918033,337.0,209.0,1182_HS_012
8,73,235.0,259.9659574468085,333.0,202.0,1182_HS_012
9,85,785.0,288.6471337579618,442.0,195.0,1182_HS_012
10,86,108.0,253.0185185185185,337.0,204.0,1182_HS_012
11,105,198.0,271.72222222222223,339.0,207.0,1182_HS_012
12,106,149.0,272.5771812080537,361.0,193.0,1182_HS_012
13,107,203.0,278.4926108374384,366.0,199.0,1182_HS_012
14,111,157.0,270.8216560509554,331.0,201.0,1182_HS_012
15,112,141.0,262.468085106383,338.0,197.0,1182_HS_012
16,113,235.0,260.59148936170214,339.0,206.0,1182_HS_012
17,121,515.0,297.36893203883494,412.0,204.0,1182_HS_012
18,122,686.0,287.9271137026239,423.0,188.0,1182_HS_012
19,123,1298.0,261.33975346687214,378.0,196.0,1182_HS_012
20,177,294.0,273.0238095238095,360.0,186.0,1182_HS_012
21,179,279.0,274.79928315412184,361.0,195.0,1182_HS_012
22,180,225.0,275.73333333333335,373.0,197.0,1182_HS_012
23,181,903.0,270.02104097452934,398.0,197.0,1182_HS_012
24,192,181.0,252.7292817679558,318.0,200.0,1182_HS_012
25,200,1221.0,267.8099918099918,366.0,198.0,1182_HS_012
26,216,181.0,249.60773480662982,305.0,202.0,1182_HS_012
27,218,298.0,265.1275167785235,329.0,204.0,1182_HS_012
28,231,205.0,271.1560975609756,362.0,202.0,1182_HS_012
29,237,116.0,248.80172413793105,299.0,195.0,1182_HS_012
30,239,746.0,285.29356568364614,386.0,204.0,1182_HS_012
31,241,152.0,275.2631578947368,356.0,203.0,1182_HS_012
32,245,256.0,293.203125,412.0,206.0,1182_HS_012
0,3,2816.0,647.8536931818181,1052.0,345.0,1182_HS_015
0,1,2107.0,712.9805410536308,1278.0,377.0,1182_HS_005
0,1,1880.0,785.2462765957447,1312.0,420.0,1182_HS_014
0,2,297.0,326.016835016835,399.0,249.0,1182_HS_013
1,3,191.0,293.4502617801047,369.0,237.0,1182_HS_013
2,9,145.0,324.5793103448276,403.0,248.0,1182_HS_013
3,10,326.0,326.82208588957053,471.0,258.0,1182_HS_013
4,19,207.0,337.768115942029,445.0,252.0,1182_HS_013
5,22,140.0,340.0,445.0,235.0,1182_HS_013
6,25,113.0,300.76106194690266,341.0,239.0,1182_HS_013
7,27,106.0,341.0943396226415,431.0,252.0,1182_HS_013
8,62,119.0,331.47899159663865,440.0,254.0,1182_HS_013
0,2418,113.0,170.71681415929203,200.0,153.0,1218_HS_015
1,3300,100.0,170.29,194.0,153.0,1218_HS_015
2,7830,113.0,172.04424778761063,200.0,154.0,1218_HS_015
3,7960,101.0,171.2970297029703,203.0,154.0,1218_HS_015
4,8804,627.0,171.792663476874,219.0,151.0,1218_HS_015
5,9102,112.0,171.46428571428572,202.0,154.0,1218_HS_015
6,10968,119.0,170.54621848739495,194.0,151.0,1218_HS_015
7,11102,169.0,170.14201183431953,217.0,151.0,1218_HS_015
8,11440,344.0,170.78197674418604,207.0,150.0,1218_HS_015
9,11980,374.0,169.57754010695186,204.0,147.0,1218_HS_015
10,12065,205.0,170.58536585365854,206.0,154.0,1218_HS_015
11,12794,157.0,170.05095541401275,202.0,154.0,1218_HS_015
12,12841,126.0,169.8015873015873,197.0,153.0,1218_HS_015
13,12953,103.0,170.32038834951456,197.0,150.0,1218_HS_015
14,14723,136.0,172.46323529411765,205.0,154.0,1218_HS_015
15,14999,120.0,169.1,188.0,152.0,1218_HS_015
16,15273,111.0,168.7117117117117,189.0,149.0,1218_HS_015
17,18170,218.0,169.91284403669724,195.0,145.0,1218_HS_015
18,18857,155.0,169.9741935483871,239.0,154.0,1218_HS_015
19,18954,135.0,169.5851851851852,198.0,151.0,1218_HS_015
20,19642,118.0,170.45762711864407,202.0,148.0,1218_HS_015
0,1,102.0,340.80392156862746,391.0,268.0,1218_HS_003
1,2,2276.0,487.1326889279438,787.0,271.0,1218_HS_003
0,879,178.0,161.48314606741573,186.0,143.0,1218_HS_004
1,3090,192.0,161.66666666666666,201.0,145.0,1218_HS_004
2,9845,120.0,161.05833333333334,181.0,149.0,1218_HS_004
3,9846,100.0,161.28,177.0,140.0,1218_HS_004
4,10332,131.0,161.24427480916032,178.0,150.0,1218_HS_004
5,10496,269.0,161.46096654275092,179.0,148.0,1218_HS_004
6,10608,184.0,162.2826086956522,188.0,140.0,1218_HS_004
7,10665,260.0,161.10384615384615,186.0,138.0,1218_HS_004
8,11524,173.0,161.82658959537574,191.0,142.0,1218_HS_004
9,12876,113.0,161.35398230088495,174.0,139.0,1218_HS_004
10,13542,249.0,161.87951807228916,230.0,144.0,1218_HS_004
11,13746,178.0,161.81460674157304,196.0,147.0,1218_HS_004
12,13939,629.0,161.78696343402225,195.0,146.0,1218_HS_004
13,14515,133.0,160.95488721804512,183.0,141.0,1218_HS_004
14,14569,146.0,161.84931506849315,178.0,144.0,1218_HS_004
15,14737,112.0,162.57142857142858,195.0,146.0,1218_HS_004
16,14917,148.0,161.27027027027026,191.0,149.0,1218_HS_004
17,15074,291.0,160.7422680412371,189.0,141.0,1218_HS_004
18,15653,104.0,161.81730769230768,190.0,146.0,1218_HS_004
19,15842,131.0,161.93129770992365,190.0,140.0,1218_HS_004
20,16042,122.0,161.04918032786884,183.0,148.0,1218_HS_004
21,16202,112.0,161.84821428571428,193.0,146.0,1218_HS_004
22,17033,518.0,162.1023166023166,194.0,139.0,1218_HS_004
23,18579,147.0,160.9047619047619,181.0,144.0,1218_HS_004
24,19032,117.0,161.8803418803419,207.0,146.0,1218_HS_004
25,19130,120.0,160.925,184.0,145.0,1218_HS_004
26,20472,146.0,160.86986301369862,215.0,144.0,1218_HS_004
27,20724,154.0,161.13636363636363,184.0,140.0,1218_HS_004
28,21460,175.0,161.42285714285714,199.0,147.0,1218_HS_004
29,21662,110.0,161.35454545454544,181.0,146.0,1218_HS_004
30,24424,102.0,160.3921568627451,181.0,141.0,1218_HS_004
31,25517,111.0,162.5045045045045,183.0,146.0,1218_HS_004
32,26338,103.0,161.24271844660194,186.0,146.0,1218_HS_004
33,26403,267.0,160.74157303370785,180.0,144.0,1218_HS_004
34,26547,122.0,161.22131147540983,179.0,146.0,1218_HS_004
35,26867,101.0,161.34653465346534,183.0,145.0,1218_HS_004
36,28250,111.0,160.7027027027027,180.0,147.0,1218_HS_004
37,30438,132.0,161.58333333333334,183.0,147.0,1218_HS_004
38,32020,109.0,161.52293577981652,177.0,142.0,1218_HS_004
39,32802,198.0,161.33333333333334,187.0,144.0,1218_HS_004
40,36935,130.0,161.01538461538462,191.0,143.0,1218_HS_004
41,37204,111.0,161.7927927927928,184.0,145.0,1218_HS_004
42,37739,102.0,160.77450980392157,183.0,145.0,1218_HS_004
43,39087,149.0,161.58389261744966,179.0,147.0,1218_HS_004
44,39875,100.0,161.69,181.0,148.0,1218_HS_004
45,40761,184.0,162.1195652173913,194.0,145.0,1218_HS_004
46,40763,148.0,161.96621621621622,211.0,141.0,1218_HS_004
47,40799,107.0,161.02803738317758,177.0,142.0,1218_HS_004
48,41109,121.0,161.89256198347107,181.0,146.0,1218_HS_004
49,41202,801.0,161.44444444444446,238.0,144.0,1218_HS_004
50,41878,626.0,161.7779552715655,213.0,137.0,1218_HS_004
51,42453,374.0,161.55882352941177,199.0,140.0,1218_HS_004
52,42846,121.0,161.25619834710744,177.0,146.0,1218_HS_004
53,43629,173.0,160.84971098265896,183.0,139.0,1218_HS_004
54,44383,110.0,161.13636363636363,180.0,139.0,1218_HS_004
55,45101,174.0,160.9022988505747,193.0,146.0,1218_HS_004
56,46233,106.0,160.9811320754717,177.0,143.0,1218_HS_004
57,47723,101.0,161.23762376237624,189.0,141.0,1218_HS_004
58,48945,199.0,161.29145728643215,197.0,144.0,1218_HS_004
59,49176,142.0,162.29577464788733,198.0,146.0,1218_HS_004
60,49364,114.0,161.59649122807016,189.0,145.0,1218_HS_004
61,50809,105.0,160.4857142857143,202.0,141.0,1218_HS_004
62,50936,317.0,161.17034700315457,190.0,145.0,1218_HS_004
63,51819,178.0,161.08988764044943,189.0,143.0,1218_HS_004
64,51970,305.0,161.59672131147542,218.0,140.0,1218_HS_004
65,54208,125.0,160.832,178.0,146.0,1218_HS_004
66,54365,113.0,161.50442477876106,202.0,143.0,1218_HS_004
67,54376,164.0,161.0121951219512,184.0,140.0,1218_HS_004
68,55635,116.0,161.0948275862069,195.0,142.0,1218_HS_004
69,55989,139.0,162.0431654676259,195.0,144.0,1218_HS_004
70,56611,505.0,161.1881188118812,181.0,143.0,1218_HS_004
71,57350,360.0,161.39166666666668,203.0,141.0,1218_HS_004
72,57413,209.0,161.42583732057417,206.0,143.0,1218_HS_004
73,57684,610.0,162.15245901639344,210.0,143.0,1218_HS_004
74,57994,152.0,161.79605263157896,182.0,148.0,1218_HS_004
75,58341,100.0,161.51,182.0,148.0,1218_HS_004
76,58926,134.0,161.92537313432837,181.0,146.0,1218_HS_004
77,58939,194.0,162.5463917525773,198.0,148.0,1218_HS_004
78,59059,643.0,161.71850699844478,202.0,143.0,1218_HS_004
79,59647,247.0,161.748987854251,187.0,144.0,1218_HS_004
80,59771,121.0,160.9917355371901,184.0,146.0,1218_HS_004
81,60341,1360.0,161.7683823529412,203.0,140.0,1218_HS_004
82,60426,145.0,162.16551724137932,201.0,146.0,1218_HS_004
83,60484,100.0,162.3,193.0,145.0,1218_HS_004
84,60951,109.0,161.93577981651376,192.0,147.0,1218_HS_004
85,61663,411.0,161.73722627737226,193.0,146.0,1218_HS_004
86,61675,151.0,161.98675496688742,185.0,135.0,1218_HS_004
87,61844,357.0,162.20728291316527,210.0,143.0,1218_HS_004
88,61964,131.0,162.91603053435114,199.0,148.0,1218_HS_004
89,62224,177.0,162.16949152542372,198.0,146.0,1218_HS_004
90,62473,112.0,162.99107142857142,187.0,148.0,1218_HS_004
0,1,1228.0,392.1441368078176,557.0,236.0,1218_HS_013
1,8,1778.0,461.4032620922385,711.0,255.0,1218_HS_013
0,9,399.0,153.83959899749374,187.0,130.0,1218_HS_014
1,14,212.0,153.06132075471697,177.0,128.0,1218_HS_014
2,141,117.0,154.05982905982907,178.0,135.0,1218_HS_014
3,1191,201.0,153.19900497512438,179.0,136.0,1218_HS_014
4,1529,270.0,153.32962962962964,208.0,132.0,1218_HS_014
5,1768,315.0,153.25714285714287,177.0,135.0,1218_HS_014
6,1773,299.0,153.35451505016724,202.0,132.0,1218_HS_014
7,1828,904.0,153.65929203539824,196.0,135.0,1218_HS_014
8,1833,537.0,153.06890130353818,178.0,134.0,1218_HS_014
9,2351,193.0,154.5440414507772,188.0,133.0,1218_HS_014
10,3561,155.0,153.75483870967741,187.0,137.0,1218_HS_014
11,3564,123.0,153.52845528455285,180.0,142.0,1218_HS_014
12,3856,160.0,153.3125,174.0,136.0,1218_HS_014
13,3948,2186.0,158.72506861848123,222.0,138.0,1218_HS_014
14,5063,174.0,152.9367816091954,178.0,138.0,1218_HS_014
15,5944,117.0,153.9059829059829,180.0,136.0,1218_HS_014
16,6188,142.0,153.7887323943662,196.0,138.0,1218_HS_014
17,6677,129.0,154.71317829457365,200.0,135.0,1218_HS_014
18,7260,258.0,154.30620155038758,210.0,133.0,1218_HS_014
19,7272,146.0,152.8835616438356,176.0,137.0,1218_HS_014
20,7383,132.0,153.74242424242425,197.0,138.0,1218_HS_014
21,7466,231.0,153.017316017316,191.0,137.0,1218_HS_014
22,7542,125.0,153.376,174.0,140.0,1218_HS_014
23,7699,222.0,153.07207207207207,175.0,138.0,1218_HS_014
24,7795,116.0,152.33620689655172,175.0,136.0,1218_HS_014
25,8028,109.0,153.67889908256882,174.0,141.0,1218_HS_014
26,8624,158.0,153.77848101265823,173.0,139.0,1218_HS_014
27,9587,252.0,154.0793650793651,186.0,138.0,1218_HS_014
28,9667,339.0,153.50737463126845,180.0,135.0,1218_HS_014
29,9891,758.0,153.63324538258576,192.0,135.0,1218_HS_014
30,9997,226.0,152.9513274336283,193.0,137.0,1218_HS_014
31,10350,121.0,152.6198347107438,171.0,139.0,1218_HS_014
32,10892,128.0,153.1328125,169.0,141.0,1218_HS_014
33,12373,129.0,152.7829457364341,178.0,133.0,1218_HS_014
34,12513,103.0,154.75728155339806,244.0,139.0,1218_HS_014
35,12870,145.0,153.84137931034482,190.0,133.0,1218_HS_014
36,13190,138.0,153.14492753623188,174.0,136.0,1218_HS_014
37,13268,244.0,152.99590163934425,176.0,136.0,1218_HS_014
38,14019,126.0,153.3968253968254,171.0,143.0,1218_HS_014
39,14021,268.0,153.33582089552237,182.0,138.0,1218_HS_014
40,14484,157.0,152.7579617834395,176.0,130.0,1218_HS_014
41,14810,106.0,153.4056603773585,181.0,137.0,1218_HS_014
42,16049,166.0,153.56626506024097,196.0,138.0,1218_HS_014
43,16666,392.0,153.77551020408163,182.0,136.0,1218_HS_014
44,16793,197.0,153.99492385786803,185.0,139.0,1218_HS_014
45,18903,197.0,153.62436548223351,180.0,137.0,1218_HS_014
46,20428,238.0,153.86974789915968,177.0,137.0,1218_HS_014
47,20520,615.0,153.58861788617887,183.0,130.0,1218_HS_014
48,21500,152.0,154.16447368421052,174.0,137.0,1218_HS_014
49,21548,112.0,152.90178571428572,178.0,140.0,1218_HS_014
50,22051,255.0,153.46274509803922,176.0,136.0,1218_HS_014
51,23207,169.0,153.5680473372781,188.0,136.0,1218_HS_014
52,25338,100.0,154.09,177.0,141.0,1218_HS_014
53,25929,124.0,153.69354838709677,180.0,140.0,1218_HS_014
54,25992,183.0,153.43169398907105,187.0,138.0,1218_HS_014
55,26900,147.0,152.83673469387756,173.0,135.0,1218_HS_014
56,27824,124.0,152.80645161290323,198.0,136.0,1218_HS_014
57,28279,184.0,153.3423913043478,170.0,136.0,1218_HS_014
58,31443,151.0,152.80794701986756,188.0,127.0,1218_HS_014
59,39343,125.0,154.064,207.0,138.0,1218_HS_014
60,43018,146.0,153.56849315068493,182.0,141.0,1218_HS_014
61,44413,185.0,153.27027027027026,179.0,140.0,1218_HS_014
62,46424,110.0,153.75454545454545,199.0,141.0,1218_HS_014
63,47101,151.0,152.3774834437086,179.0,137.0,1218_HS_014
64,51037,116.0,153.16379310344828,184.0,138.0,1218_HS_014
65,51170,128.0,153.1015625,165.0,140.0,1218_HS_014
66,52321,129.0,153.7751937984496,168.0,135.0,1218_HS_014
67,57122,116.0,152.50862068965517,168.0,137.0,1218_HS_014
68,62538,100.0,153.24,179.0,139.0,1218_HS_014
69,78925,116.0,153.61206896551724,185.0,137.0,1218_HS_014
70,80570,109.0,152.954128440367,195.0,139.0,1218_HS_014
71,82523,102.0,153.94117647058823,190.0,139.0,1218_HS_014
72,83498,101.0,152.990099009901,188.0,139.0,1218_HS_014
73,87366,172.0,154.13953488372093,190.0,143.0,1218_HS_014
74,89316,147.0,152.8843537414966,167.0,139.0,1218_HS_014
75,91672,141.0,152.74468085106383,168.0,139.0,1218_HS_014
76,92200,129.0,153.27906976744185,172.0,140.0,1218_HS_014
77,92496,135.0,153.83703703703705,196.0,139.0,1218_HS_014
78,92576,163.0,153.26993865030676,185.0,133.0,1218_HS_014
79,93821,160.0,152.55625,200.0,134.0,1218_HS_014
80,94269,172.0,152.62790697674419,169.0,133.0,1218_HS_014
81,94883,104.0,153.20192307692307,186.0,137.0,1218_HS_014
82,94966,192.0,152.98958333333334,174.0,135.0,1218_HS_014
83,95205,373.0,153.0509383378016,181.0,135.0,1218_HS_014
84,95278,301.0,153.55149501661128,182.0,139.0,1218_HS_014
85,95467,126.0,153.0793650793651,172.0,139.0,1218_HS_014
86,95814,111.0,154.36936936936937,218.0,143.0,1218_HS_014
87,95913,168.0,152.36904761904762,169.0,139.0,1218_HS_014
88,96271,113.0,151.93805309734512,170.0,137.0,1218_HS_014
89,96960,151.0,153.65562913907286,186.0,131.0,1218_HS_014
90,96974,103.0,152.95145631067962,168.0,141.0,1218_HS_014
91,97535,112.0,153.42857142857142,179.0,134.0,1218_HS_014
92,98161,158.0,153.21518987341773,179.0,141.0,1218_HS_014
93,98207,334.0,153.61077844311376,187.0,136.0,1218_HS_014
94,98573,112.0,153.25,182.0,137.0,1218_HS_014
95,98594,136.0,154.11029411764707,196.0,139.0,1218_HS_014
96,98645,331.0,153.70090634441087,212.0,135.0,1218_HS_014
97,98933,157.0,153.47770700636943,177.0,136.0,1218_HS_014
98,99406,192.0,153.265625,209.0,139.0,1218_HS_014
99,99943,110.0,153.27272727272728,170.0,140.0,1218_HS_014
100,100039,186.0,153.80645161290323,181.0,136.0,1218_HS_014
101,100049,130.0,152.23076923076923,166.0,134.0,1218_HS_014
102,100277,128.0,153.5703125,183.0,135.0,1218_HS_014
103,100333,157.0,154.06369426751593,186.0,140.0,1218_HS_014
104,100402,164.0,153.26829268292684,182.0,137.0,1218_HS_014
105,100668,218.0,153.0,176.0,135.0,1218_HS_014
106,100719,120.0,152.7,166.0,138.0,1218_HS_014
107,100889,1547.0,153.68002585649646,192.0,134.0,1218_HS_014
108,101082,185.0,153.8,191.0,141.0,1218_HS_014
109,101311,651.0,153.61904761904762,181.0,137.0,1218_HS_014
110,101648,320.0,153.08125,169.0,133.0,1218_HS_014
111,101727,502.0,153.60756972111554,192.0,137.0,1218_HS_014
112,101787,159.0,153.27672955974842,192.0,140.0,1218_HS_014
113,101797,139.0,153.9928057553957,178.0,138.0,1218_HS_014
114,102090,210.0,152.85238095238094,168.0,137.0,1218_HS_014
115,102095,200.0,153.35,173.0,139.0,1218_HS_014
116,102229,118.0,154.74576271186442,186.0,141.0,1218_HS_014
117,102449,109.0,152.8440366972477,167.0,139.0,1218_HS_014
118,102631,118.0,153.5593220338983,174.0,137.0,1218_HS_014
119,102890,443.0,163.86004514672686,959.0,133.0,1218_HS_014
120,103057,120.0,152.90833333333333,168.0,137.0,1218_HS_014
121,103255,162.0,153.76543209876544,177.0,135.0,1218_HS_014
122,103476,176.0,152.6875,170.0,137.0,1218_HS_014
123,103945,1101.0,153.59491371480473,217.0,136.0,1218_HS_014
124,104154,1460.0,153.7609589041096,195.0,135.0,1218_HS_014
125,104344,507.0,153.85798816568047,214.0,139.0,1218_HS_014
126,104483,153.0,153.80392156862746,182.0,136.0,1218_HS_014
127,105342,122.0,153.0983606557377,170.0,135.0,1218_HS_014
128,106210,192.0,153.45833333333334,192.0,138.0,1218_HS_014
129,106344,115.0,154.56521739130434,196.0,141.0,1218_HS_014
130,106570,107.0,153.17757009345794,171.0,140.0,1218_HS_014
131,106572,119.0,153.39495798319328,172.0,138.0,1218_HS_014
132,106721,100.0,153.2,168.0,142.0,1218_HS_014
133,106734,108.0,152.39814814814815,174.0,132.0,1218_HS_014
134,106813,117.0,153.8803418803419,176.0,137.0,1218_HS_014
135,107204,216.0,152.76388888888889,183.0,137.0,1218_HS_014
136,107509,421.0,153.71733966745842,200.0,138.0,1218_HS_014
137,107563,110.0,152.06363636363636,167.0,134.0,1218_HS_014
138,107641,108.0,151.87962962962962,177.0,135.0,1218_HS_014
139,107738,146.0,154.24657534246575,186.0,132.0,1218_HS_014
140,107887,148.0,152.99324324324326,170.0,134.0,1218_HS_014
141,107977,137.0,153.28467153284672,200.0,139.0,1218_HS_014
142,107981,112.0,153.53571428571428,183.0,135.0,1218_HS_014
143,108072,186.0,153.18279569892474,179.0,133.0,1218_HS_014
144,108502,481.0,153.34511434511435,205.0,128.0,1218_HS_014
145,108572,148.0,153.38513513513513,184.0,135.0,1218_HS_014
146,108798,403.0,152.68982630272953,185.0,137.0,1218_HS_014
147,108962,177.0,153.98870056497177,182.0,142.0,1218_HS_014
148,109433,138.0,153.58695652173913,169.0,141.0,1218_HS_014
149,110353,257.0,152.98443579766536,180.0,137.0,1218_HS_014
150,110514,357.0,153.18487394957984,181.0,132.0,1218_HS_014
151,110586,100.0,153.28,194.0,141.0,1218_HS_014
152,111014,120.0,153.06666666666666,189.0,137.0,1218_HS_014
153,111552,323.0,153.69040247678018,190.0,135.0,1218_HS_014
154,112743,124.0,152.92741935483872,170.0,139.0,1218_HS_014
155,113909,121.0,153.4793388429752,194.0,139.0,1218_HS_014
156,114311,112.0,152.15178571428572,169.0,135.0,1218_HS_014
157,114454,125.0,153.304,173.0,138.0,1218_HS_014
158,114971,217.0,153.1705069124424,190.0,140.0,1218_HS_014
159,117352,414.0,153.32608695652175,174.0,136.0,1218_HS_014
160,117508,118.0,153.0,177.0,137.0,1218_HS_014
161,118173,119.0,154.11764705882354,174.0,137.0,1218_HS_014
162,119203,413.0,153.27845036319613,196.0,135.0,1218_HS_014
163,119383,101.0,153.02970297029702,186.0,135.0,1218_HS_014
164,119530,123.0,152.60162601626016,172.0,138.0,1218_HS_014
165,120500,140.0,152.7642857142857,175.0,126.0,1218_HS_014
166,121067,132.0,153.78787878787878,188.0,139.0,1218_HS_014
167,121731,202.0,153.2871287128713,182.0,135.0,1218_HS_014
168,121756,119.0,153.48739495798318,177.0,139.0,1218_HS_014
169,121932,204.0,153.27450980392157,183.0,139.0,1218_HS_014
170,122063,124.0,153.17741935483872,170.0,138.0,1218_HS_014
171,122081,113.0,153.141592920354,167.0,136.0,1218_HS_014
172,122173,108.0,152.91666666666666,181.0,137.0,1218_HS_014
173,122343,829.0,153.5633293124246,192.0,135.0,1218_HS_014
174,122393,108.0,152.5648148148148,167.0,140.0,1218_HS_014
175,122463,134.0,153.28358208955223,175.0,141.0,1218_HS_014
176,122603,121.0,153.0495867768595,185.0,138.0,1218_HS_014
177,122614,106.0,153.27358490566039,173.0,139.0,1218_HS_014
