,blind_key,base_name,max_slice,max_slice_final,gfp_mean,gfp_median,gfp_loQ,gfp_hiQ,otsu_threshold,mean_blob,min_blob,max_blob,bf_loQ,bf_hiQ,worm_num,moved,remove_slices
182,image121,1116_HS_013,9,9,190.93558605216487,186.0,163.0,1306.944500000216,1521,2855.4312184166197,1434.0,4469.0,160.0,443.0,1,0,-1
183,image153,1116_HS_014,8,8,190.42004728970463,185.0,163.0,1380.944500000216,1489,2775.5462252845377,1439.5,4120.0,145.0,464.0,1,0,-1
184,image117,1116_HS_003,10,10,202.22840526005993,193.0,169.0,1611.944500000216,1639,3081.3936739659366,1561.0,4631.0,144.0,433.0,1,0,-1
185,image210,1116_HS_004,9,9,197.29648800605432,191.0,167.0,1406.5560000017285,1279,2366.068918302145,1229.0,3465.0,144.0,448.0,1,0,-1
186,image224,1116_HS_015,6,6,191.39246369901235,186.0,163.0,1922.8890000004321,1255,2324.2524478463247,1211.5,3431.0,158.0,423.3888999996707,1,0,-1
187,image261,1116_HS_012,7,7,190.48717138958537,185.0,163.0,1331.944500000216,1434,2682.453353504791,1309.0,4042.0,156.0,432.3888999996707,1,0,-1
188,image049,1116_HS_020,8,8,195.7870845309442,190.0,166.0,1501.0,1286,2382.326480263158,1228.0,4415.0,153.0,459.3888999996707,1,0,-1
189,image051,1116_HS_011,7,7,194.79242671959088,189.0,164.0,974.0,944,1682.3920836619363,873.5,2373.0,137.0,498.0,1,0,-1
190,image089,1116_HS_016,6,6,189.52881671584515,185.0,163.0,1022.0,1472,2760.6274118429806,1376.0,4081.0,152.0,448.0,1,0,-1
191,image070,1116_HS_018,8,8,196.48032685221992,187.0,164.0,2353.0,1735,3285.0553250345783,1613.0,5436.0,153.0,452.0,1,0,-1
192,image104,1116_HS_023,7,7,196.44355191643223,188.0,165.0,1358.0,1408,2634.743550834598,1309.0,4109.0,148.0,517.0,1,0,-1
193,image233,1116_HS_024,8,8,199.58629272222052,191.0,167.0,1562.0,779,2073.4017391304346,681.0,4497.0,113.0,591.3888999996707,1,0,-1
194,image000,1116_HS_009,9,9,195.14819264271955,189.0,166.0,1429.0,1194,2202.0048362946177,1079.5,3268.5,153.0,420.0,1,0,-1
195,image218,1116_HS_007,10,10,195.71885367615582,189.0,165.0,1787.944500000216,1314,2443.6758644778206,1192.0,3918.0,139.0,503.0,1,0,-1
196,image235,1116_HS_022,8,8,199.0248044008378,192.0,167.0,1669.944500000216,1183,2212.551860388541,1078.0,3947.0,138.0,554.0,1,0,-1
197,image023,1116_HS_019,7,7,193.03048461197406,187.0,164.0,1467.0,1643,3098.3045112781956,1568.0,4883.0,134.0,476.0,1,0,-1
198,image038,1116_HS_017,7,7,194.30230653169338,188.0,165.0,955.9445000002161,2530,4876.284382284382,2502.0,6960.0,147.0,458.0,1,0,-1
199,image228,1116_HS_010,11,11,193.9635671477495,188.0,166.0,1179.0,1356,2532.8209583991575,1291.0,3977.0,144.0,441.0,1,0,-1
200,image225,1116_HS_001,7,7,195.7265625,191.0,168.0,613.0,1017,1849.692857142857,946.0,2756.0,136.0,515.0,1,0,-1
201,image143,1116_HS_006,5,10,195.32108935451322,189.0,166.0,1011.9445000002161,2197,4211.3828125,2197.0,6173.0,137.0,493.0,1,0,-1
202,image241,1116_HS_008,9,9,195.06759948133256,188.0,165.0,1320.0,1053,2048.913607712273,942.0,4055.0,129.0,696.0,1,0,-1
203,image231,1218_HS_008,12,12,195.26951142253242,188.0,165.0,1203.8890000004321,912,1631.2898550724638,836.0,2684.0,145.0,434.0,1,0,-1
204,image160,1218_HS_006,7,7,192.63556851799473,186.0,163.0,1383.944500000216,1081,1976.4235211760588,966.0,3778.0,149.61110000000002,443.0,1,0,-1
205,image226,1218_HS_001,5,10,190.93857116102006,186.0,164.0,697.0,1092,1998.4146685472497,1066.0,2915.0,123.0,730.0,1,0,-1
206,image008,1218_HS_022,4,10,189.51795747462083,185.0,163.0,1206.8335000006482,1041,1900.9461079578741,936.5,2903.0,154.0,416.0,1,0,-1
207,image028,1218_HS_025,7,7,192.34437349024583,185.0,163.0,1338.0,1238,2291.966439909297,1127.0,3969.0,162.0,439.0,1,0,-1
208,image175,1218_HS_010,10,10,191.09809221540178,186.0,164.0,670.0,1128,2067.625212947189,1030.0,3219.0,147.0,412.0,1,0,-1
209,image047,1218_HS_017,8,8,197.74527055176736,191.0,167.0,997.9445000002161,1364,2441.1383928571427,1318.0,3908.0,161.0,439.0,1,0,-1
210,image099,1218_HS_019,10,10,193.07798644661204,186.0,165.0,1424.0,883,1554.792742557066,841.5,3111.5,139.0,515.3888999996707,1,0,-1
211,image100,1218_HS_007,8,8,191.84365038489176,186.0,164.0,903.9445000002161,1497,2825.9485714285715,1497.0,4001.0,138.0,470.0,1,0,-1
212,image239,1218_HS_009,6,6,191.0992104367967,187.0,165.0,743.0,1425,2678.0128893662727,1425.0,3898.0,151.0,444.3888999996707,1,0,-1
213,image077,1218_HS_018,8,8,195.00281335043115,189.0,165.0,1036.0,1014,1838.5828625235406,950.0,3102.0,140.0,499.3888999996707,1,0,-1
214,image168,1218_HS_016,7,7,196.03972206190375,190.0,167.0,595.0,1137,2082.980836236934,1076.0,3012.0,137.0,445.0,1,0,-1
215,image134,1218_HS_011,7,7,190.69023834049352,186.0,164.0,1009.0,1039,1892.947683109118,955.0,3341.0,161.0,428.0,1,0,-1
216,image090,1218_HS_024,12,12,190.9649593704134,186.0,163.0,875.0,970,1758.0654490106544,877.0,2622.0,153.0,448.0,1,0,-1
217,image001,1218_HS_023,10,10,192.28902810053816,186.0,163.0,1144.0,1096,2008.4284399447768,1012.0,3057.0,142.0,468.0,1,0,-1
218,image232,1218_HS_012,5,10,194.19314509501896,188.0,165.0,665.0,1259,2328.9471624266143,1206.0,3652.0,144.0,466.0,1,0,-1
219,image069,1218_HS_015,5,10,196.57154873065986,190.0,166.0,1145.0,1269,2346.7518636847713,1214.0,3782.0,151.0,474.0,1,0,-1
220,image131,1218_HS_020,5,10,197.0868247194533,186.0,163.0,788.0,1197,2201.9094101123596,1083.0,3661.0,137.0,481.0,1,0,-1
221,image236,1218_HS_004,10,10,193.67879621949913,186.0,164.0,1039.0,872,1554.1164517389604,796.0,2584.0,147.0,431.0,1,0,-1
222,image197,1218_HS_003,7,7,192.42683377797823,186.0,164.0,1390.944500000216,1466,2745.9319862000984,1435.0,4682.0,153.0,449.0,1,0,-1
223,image082,1218_HS_021,11,11,190.1678798847236,186.0,163.0,926.0,905,1624.9450346420324,793.0,2617.0,153.0,417.0,1,0,-1
224,image167,1218_HS_014,7,7,195.31621490299352,189.0,166.0,917.0,974,1837.8710982658959,890.0,3200.0,152.0,454.0,1,0,-1
225,image031,1218_HS_013,7,7,193.14848408260457,188.0,165.0,682.0,852,1515.4557471264368,763.0,2205.0,154.0,422.3888999996707,1,0,-1
226,image093,1218_HS_002,8,8,196.3584058429397,186.0,163.0,863.8890000004321,1041,1927.8692893401014,970.0,3084.0,136.0,472.0,1,0,-1
227,image191,1218_HS_005,13,13,186.9743162629189,184.0,163.0,863.0,696,1208.811457577955,608.0,1985.0,150.0,424.0,1,0,-1
228,image016,1182_nHS_009,4,10,191.27516296745046,183.0,160.0,1187.0,1529,2871.456153846154,1482.0,4073.0,141.0,436.0,1,0,-1
229,image054,1182_nHS_007,9,9,189.66555553219789,182.0,161.0,1689.944500000216,1876,3366.73340735395,1854.0,4814.0,154.0,438.0,1,0,-1
230,image072,1182_nHS_016,3,10,191.34188072368823,183.0,160.0,1278.944500000216,2099,4248.605916030534,2099.0,6099.0,143.0,461.0,1,0,-1
231,image260,1182_nHS_011,13,13,188.17616251070206,182.0,161.0,694.9445000002161,1525,2869.0561160151324,1525.0,4070.0,138.0,452.0,1,0,-1
232,image240,1182_nHS_018,7,7,196.6546774190466,183.0,160.0,1908.944500000216,1335,2483.9425476034144,1266.0,4417.0,139.0,574.0,1,0,-1
233,image014,1182_nHS_006,12,12,189.1827041416952,184.0,161.0,682.9445000002161,1059,1868.52844336115,1002.5,2683.0,145.0,454.0,1,0,-1
234,image221,1182_nHS_001,4,10,190.90307402190862,184.0,162.0,773.8335000006482,1588,2993.8217270194987,1512.0,5060.0,143.0,492.0,1,0,-1
235,image030,1182_nHS_008,5,10,191.51988336671354,183.0,161.0,663.0,1350,2511.7055762081786,1277.0,3899.0,139.0,482.0,1,0,-1
236,image062,1182_nHS_019,5,10,211.56228978106654,195.0,167.0,2065.889000000432,1443,2770.6315840778475,1402.5,4364.5,129.0,542.0,1,0,-1
237,image174,1182_nHS_010,5,10,187.07392062133073,181.0,160.0,683.0,1502,2833.4613807245387,1365.0,4303.0,144.0,472.0,1,0,-1
238,image195,1182_nHS_017,3,10,192.26097868380015,185.0,161.0,961.0,489,962.4841483636985,418.0,1623.5,138.0,445.0,1,0,-1
239,image142,1182_nHS_021,5,10,186.4220692136283,181.0,160.0,794.0,1506,2832.8294515401954,1390.0,4307.0,141.0,457.3888999996707,1,0,-1
240,image081,1182_nHS_014,5,10,187.228372293909,181.0,159.0,796.0,1572,2960.9340501792117,1572.0,4303.0,145.0,463.0,1,0,-1
241,image237,1182_nHS_013,8,8,185.050335490307,181.0,159.0,514.9445000002161,1477,2779.7136972193616,1467.0,3946.0,157.0,431.0,1,0,-1
242,image071,1182_nHS_002,4,10,187.7978441570603,183.0,161.0,773.0,1028,1870.3903576982893,994.0,2635.0,137.0,465.0,1,0,-1
243,image216,1182_nHS_005,3,10,187.32738875596257,183.0,162.0,1016.9445000002161,1236,2293.391730141458,1215.0,3190.0,132.0,448.0,1,0,-1
244,image208,1182_nHS_012,17,10,191.06414018545132,183.0,161.0,1439.0,1562,2938.134488028528,1431.0,4225.0,139.0,487.0,1,0,-1
245,image109,1182_nHS_015,5,10,193.72122676125244,184.0,160.0,1734.944500000216,1239,2291.6267605633802,1156.0,3467.0,140.0,482.0,1,0,-1
246,image173,1182_nHS_020,5,10,189.99145149484772,183.0,162.0,891.0,1384,2585.8020134228186,1352.0,3800.0,136.0,473.0,1,0,-1
247,image188,1182_nHS_004,10,10,190.77586743976272,183.0,161.0,1109.8335000006482,1462,2740.8142620232175,1354.0,4868.0,143.0,503.3888999996707,1,0,-1
248,image220,1182_nHS_003,12,12,191.66816893575708,184.0,162.0,1062.0,1276,2263.3384385957597,1230.5,3172.0,141.0,456.0,1,0,-1
249,image155,1242_nHS_005,3,10,185.85103934151786,180.0,159.0,570.0,1498,2829.4336448598133,1439.0,4259.0,140.0,448.0,1,0,-1
250,image190,1242_nHS_002,3,10,186.16683237333353,181.0,160.0,664.8335000006482,988,1793.4676180021954,980.0,2461.0,144.0,449.0,1,0,-1
251,image013,1242_nHS_013,3,10,186.87001279468873,181.0,159.0,554.0,1270,2358.860805860806,1267.0,3482.0,140.0,447.0,1,0,-1
252,image230,1242_nHS_014,11,11,186.48780347969668,180.0,159.0,530.0,1836,3492.859852476291,1761.0,5302.0,142.0,510.0,1,0,-1
253,image127,1242_nHS_003,2,10,183.45801904010213,180.0,159.0,480.0,648,1136.340579710145,616.0,1849.0,141.0,436.0,1,0,-1
254,image132,1242_nHS_004,6,6,187.14929724766083,181.0,159.0,607.9445000002161,1022,1866.1144435674823,1011.0,2636.0,136.0,535.3888999996707,1,0,-1
255,image158,1242_nHS_020,5,10,186.4153410133317,181.0,159.0,595.0,1417,2652.489164086687,1340.0,3914.0,138.0,481.0,1,0,-1
256,image211,1242_nHS_015,6,6,184.07818854345035,180.0,159.0,571.0,989,1806.2488372093023,917.0,2696.0,153.0,451.0,1,0,-1
257,image154,1242_nHS_012,10,10,185.30043343321918,181.0,159.0,541.0,1511,2843.4644396551726,1511.0,4182.0,145.0,431.0,1,0,-1
258,image036,1242_nHS_018,3,10,187.26414200097847,181.0,159.0,742.0,2010,3839.7423263327946,1958.0,6265.0,143.0,469.3888999996707,1,0,-1
259,image144,1242_nHS_011,9,9,184.00296217588064,179.0,159.0,731.9445000002161,1413,2649.5718157181573,1309.0,4545.0,145.0,431.0,1,0,-1
260,image227,1242_nHS_016,3,10,189.54618103863442,182.0,159.0,868.0,1177,2171.0765736534718,1081.0,3906.0,134.0,472.0,1,0,-1
261,image246,1242_nHS_007,2,10,184.0998293882247,179.0,158.0,564.0,1325,2475.472807017544,1260.0,3869.0,143.0,433.0,1,0,-1
262,image164,1242_nHS_009,6,6,184.44493458369007,179.0,158.0,595.0,736,1289.2297203563085,701.5,1802.0,139.0,523.0,1,0,-1
263,image257,1242_nHS_017,7,7,183.87278553464407,179.0,158.0,1007.9445000002161,1434,2504.8452825641643,1387.0,3575.0,144.0,477.0,1,0,-1
264,image095,1242_nHS_010,7,7,184.8245586835708,180.0,159.0,494.0,1029,1878.846869712352,956.0,2939.0,144.0,452.0,1,0,-1
265,image245,1242_nHS_019,3,10,185.08107809824486,180.0,159.0,662.9445000002161,1424,2670.351585014409,1373.0,4146.0,143.0,453.0,1,0,-1
266,image141,1242_nHS_008,2,10,189.07679990406373,181.0,158.0,655.0,830,1489.5930485155684,778.0,2321.0,134.0,442.0,1,0,-1
267,image119,1242_nHS_001,2,10,185.88604246613565,181.0,160.0,719.0,1221,2266.2935103244836,1152.0,3745.0,142.0,438.0,1,0,-1
268,image085,1242_nHS_006,5,10,186.23258049474072,180.0,159.0,702.9445000002161,1220,2260.34312573443,1173.0,3170.0,141.0,470.0,1,0,-1
